participant_id,session_id,event_category,event_type,count
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,evaluation,simulator_request_started,5
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,friction,invalid_selection_attempted,50
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,heatmap,heatmap_pointer_move,2700
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,heatmap,heatmap_hover_dwell,884
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,heatmap,heatmap_click,589
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,heatmap,heatmap_pointer_down,493
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,heatmap,heatmap_display_profile_captured,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,saved_build_search_changed,219
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,character_field_changed,55
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tab_changed,35
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tutorial_step_viewed,16
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tutorial_step_changed,15
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tutorial_closed,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tutorial_opened,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,navigation,tutorial_required_acknowledgement_changed,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,party_coverage_updated,338
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,party_gap_detected,338
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,party_gap_response_edit,315
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,aggregate_to_member_revision,21
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,party_focus_changed,6
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,current_editable_party_member_clear_clicked,3
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,party_slot_assigned,3
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,saved_build_send_to_party_clicked,3
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,party,current_editable_party_member_focus_clicked,2
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,process,process_zoom_changed,9
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,process,process_node_hover_ended,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,process,process_node_hover_started,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,study,study_ended,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,study,study_session_auto_started,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,study,study_started,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,study,survey_post_task_submitted,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,study,survey_pre_task_submitted,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,system,system_metadata_captured,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,task,final_party_submitted,1
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,highlighted_item_tooltip_opened,506
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,highlighted_item_tooltip_closed,450
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_hover_ended,255
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_hover_started,255
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_selected,165
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_damage_preview_updated,46
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_hover_dwell,39
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_cleared,28
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,data_circle_focus_to_action,9
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,linked_highlight_exposed,8
participant-mq3o607h-2af78e,participant-mq3o607h-2af78e,visualization,party_planner_toggled,6
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,build_edit,553
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,build_semantic_delta,553
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,ability_score_changed,192
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,spell_toggle_attempted,100
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,limited_skill_toggle_attempted,41
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,feat_ability_changed,30
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,feat_name_changed,23
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,class_skill_toggle_attempted,20
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,ability_bonus_changed,16
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,class_feature_toggle_attempted,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,class_field_changed,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,ranger_choice_changed,3
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_edit,level_changed,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,saved_build_card_hover_started,53
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,saved_build_card_hover_ended,48
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,saved_build_card_hover_dwell,35
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,new_blank_build_started,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,build_saved,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,history_entry_created,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,build_lifecycle,save_current_build_clicked,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,evaluation,evaluation_failed,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,evaluation,evaluation_requested,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,evaluation,simulator_request_failed,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,evaluation,simulator_request_started,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,friction,invalid_selection_attempted,160
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,heatmap,heatmap_pointer_move,6749
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,heatmap,heatmap_hover_dwell,1278
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,heatmap,heatmap_click,963
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,heatmap,heatmap_pointer_down,829
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,heatmap,heatmap_display_profile_captured,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,saved_build_search_changed,396
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,character_field_changed,124
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tutorial_step_viewed,21
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tutorial_step_changed,19
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tab_changed,18
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tutorial_closed,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tutorial_opened,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,navigation,tutorial_required_acknowledgement_changed,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,party_coverage_updated,581
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,party_gap_detected,581
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,party_gap_response_edit,552
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,aggregate_to_member_revision,48
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,party_slot_assigned,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,saved_build_send_to_party_clicked,5
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,party,party_focus_changed,4
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,process,process_zoom_changed,11
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,process,process_node_hover_ended,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,process,process_node_hover_started,2
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,process,process_node_hover_dwell,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,study,study_ended,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,study,study_session_auto_started,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,study,study_started,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,study,survey_post_task_submitted,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,study,survey_pre_task_submitted,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,system,system_metadata_captured,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,task,final_party_submitted,1
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,highlighted_item_tooltip_opened,910
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,highlighted_item_tooltip_closed,803
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_focus_hover_ended,255
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_focus_hover_started,255
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_focus_selected,60
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_focus_hover_dwell,46
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_damage_preview_updated,44
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,linked_highlight_exposed,21
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,data_circle_focus_cleared,10
participant-mq5aoq7u-493cb0,participant-mq5aoq7u-493cb0,visualization,party_planner_toggled,2
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,build_edit,343
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,build_semantic_delta,343
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,ability_score_changed,105
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,spell_toggle_attempted,56
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,class_feature_toggle_attempted,13
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,feat_name_changed,13
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,feat_ability_changed,11
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,ability_bonus_changed,8
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,class_skill_toggle_attempted,6
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_edit,class_field_changed,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,saved_build_card_hover_started,17
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,saved_build_card_hover_ended,14
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,saved_build_card_hover_dwell,9
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,build_saved,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,history_entry_created,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,new_blank_build_started,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,build_lifecycle,save_current_build_clicked,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,friction,invalid_selection_attempted,20
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,heatmap,heatmap_pointer_move,2890
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,heatmap,heatmap_hover_dwell,889
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,heatmap,heatmap_click,437
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,heatmap,heatmap_pointer_down,406
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,heatmap,heatmap_display_profile_captured,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,saved_build_search_changed,194
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,character_field_changed,127
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tutorial_step_viewed,47
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tutorial_step_changed,43
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tab_changed,14
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tutorial_closed,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tutorial_opened,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,navigation,tutorial_required_acknowledgement_changed,4
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,party_coverage_updated,358
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,party_gap_detected,358
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,party_gap_response_edit,342
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,aggregate_to_member_revision,6
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,party_slot_assigned,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,saved_build_send_to_party_clicked,3
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,current_editable_party_member_focus_clicked,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,party,party_focus_changed,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,process,process_zoom_changed,57
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,process,process_node_hover_ended,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,process,process_node_hover_started,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,study,study_ended,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,study,study_session_auto_started,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,study,study_started,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,study,survey_post_task_submitted,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,study,survey_pre_task_submitted,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,system,system_metadata_captured,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,task,final_party_submitted,1
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,highlighted_item_tooltip_opened,863
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,highlighted_item_tooltip_closed,796
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_damage_preview_updated,54
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,linked_highlight_exposed,54
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_focus_hover_ended,49
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_focus_hover_started,49
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_focus_selected,19
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_focus_hover_dwell,14
participant-mq6h4za4-3dd8ed,participant-mq6h4za4-3dd8ed,visualization,data_circle_focus_cleared,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,build_edit,497
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,build_semantic_delta,497
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,ability_score_changed,98
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,feat_name_changed,50
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,spell_toggle_attempted,37
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,class_skill_toggle_attempted,24
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,class_field_changed,20
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,class_feature_toggle_attempted,14
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,ability_bonus_changed,8
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,feat_ability_changed,6
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,feat_choice_toggled,6
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_edit,level_changed,2
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,saved_build_card_hover_started,35
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,saved_build_card_hover_ended,31
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,saved_build_card_hover_dwell,13
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,build_saved,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,history_entry_created,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,save_current_build_clicked,4
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,new_blank_build_started,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,build_loaded,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,build_lifecycle,saved_build_load_clicked,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,friction,invalid_selection_attempted,105
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,heatmap,heatmap_pointer_move,8710
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,heatmap,heatmap_hover_dwell,1448
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,heatmap,heatmap_click,1144
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,heatmap,heatmap_pointer_down,1132
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,heatmap,heatmap_display_profile_captured,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,saved_build_search_changed,305
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,character_field_changed,240
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tab_changed,60
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tutorial_step_viewed,16
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tutorial_step_changed,15
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tutorial_closed,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tutorial_opened,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,navigation,tutorial_required_acknowledgement_changed,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,party,party_coverage_updated,519
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,party,party_gap_detected,519
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,party,party_gap_response_edit,488
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,party,party_slot_assigned,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,party,saved_build_send_to_party_clicked,3
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,process,process_zoom_changed,6
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,study,study_ended,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,study,study_session_auto_started,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,study,study_started,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,study,survey_post_task_submitted,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,study,survey_pre_task_submitted,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,system,system_metadata_captured,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,task,final_party_submitted,1
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,highlighted_item_tooltip_opened,460
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,highlighted_item_tooltip_closed,402
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_focus_hover_ended,245
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_focus_hover_started,245
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_focus_selected,204
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_damage_preview_updated,72
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_focus_cleared,45
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,data_circle_focus_hover_dwell,44
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,linked_highlight_exposed,30
participant-mq6wl4tc-aa847e,participant-mq6wl4tc-aa847e,visualization,party_planner_toggled,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,build_edit,302
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,build_semantic_delta,302
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,ability_score_changed,112
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,spell_toggle_attempted,32
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,level_changed,27
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,class_skill_toggle_attempted,17
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,ability_bonus_changed,8
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,class_feature_toggle_attempted,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,feat_name_changed,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,class_field_changed,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_edit,limited_skill_toggle_attempted,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,saved_build_card_hover_started,64
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,saved_build_card_hover_ended,51
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,saved_build_card_hover_dwell,36
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,build_saved,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,history_entry_created,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,save_current_build_clicked,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,new_blank_build_started,4
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,build_deleted,2
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,build_loaded,2
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,saved_build_delete_clicked,2
participant-mq70m2z5-437293,participant-mq70m2z5-437293,build_lifecycle,saved_build_load_clicked,2
participant-mq70m2z5-437293,participant-mq70m2z5-437293,evaluation,evaluation_failed,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,evaluation,evaluation_requested,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,evaluation,simulator_request_failed,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,evaluation,simulator_request_started,5
participant-mq70m2z5-437293,participant-mq70m2z5-437293,friction,invalid_selection_attempted,31
participant-mq70m2z5-437293,participant-mq70m2z5-437293,heatmap,heatmap_pointer_move,2209
participant-mq70m2z5-437293,participant-mq70m2z5-437293,heatmap,heatmap_hover_dwell,589
participant-mq70m2z5-437293,participant-mq70m2z5-437293,heatmap,heatmap_click,532
participant-mq70m2z5-437293,participant-mq70m2z5-437293,heatmap,heatmap_pointer_down,479
participant-mq70m2z5-437293,participant-mq70m2z5-437293,heatmap,heatmap_display_profile_captured,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,saved_build_search_changed,196
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,character_field_changed,90
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tutorial_step_viewed,40
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tutorial_step_changed,37
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tab_changed,15
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tutorial_closed,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tutorial_opened,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,navigation,tutorial_required_acknowledgement_changed,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_coverage_updated,343
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_gap_detected,343
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_gap_response_edit,300
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_slot_assigned,8
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,saved_build_send_to_party_clicked,8
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_focus_changed,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_slot_clear_clicked,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,party_slot_cleared,3
participant-mq70m2z5-437293,participant-mq70m2z5-437293,party,current_editable_party_member_focus_clicked,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,process,process_zoom_changed,77
participant-mq70m2z5-437293,participant-mq70m2z5-437293,study,study_ended,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,study,study_session_auto_started,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,study,study_started,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,study,survey_post_task_submitted,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,study,survey_pre_task_submitted,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,system,system_metadata_captured,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,task,final_party_submitted,1
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,highlighted_item_tooltip_opened,343
participant-mq70m2z5-437293,participant-mq70m2z5-437293,visualization,data_circle_focus_hover_ended,326
