participant_id,session_id,event_id,sequence_number,elapsed_ms,elapsed_min,event_type,active_view,field,reason,limit
Uriel_Septim_VII,Uriel_Septim_VII,event-78b3c54d-2f61-4c28-944c-2975cd8661bc,466,54390,0.9065,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-0d18d3bb-c268-4e8d-91c5-17f911870e40,470,54968,0.9161333333333334,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f75a1681-d4c5-4cc9-9519-93e69958510d,474,55583,0.9263833333333333,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-28784e88-59df-4137-a157-b02ad24707db,478,55844,0.9307333333333333,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-69ebc13e-73a5-42f8-8b25-d8180cfe5b7e,482,56041,0.9340166666666667,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-82b08ae6-9f92-45fb-a406-df2984a12d43,486,56175,0.93625,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-06a5cce2-c929-42d3-8e48-4b308283b50c,501,59055,0.98425,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f8c46e1d-ae8a-4511-8037-285108569ca9,511,62108,1.0351333333333332,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-99259db9-080b-428f-850a-ef56f5246c14,542,64703,1.0783833333333332,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-96ea401a-4db4-406b-a51f-1686fd80cb7d,610,77595,1.29325,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-351ffff9-f1f2-4807-ba92-d5e240f0f509,659,81883,1.3647166666666666,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-8df3fdb2-10c8-422e-bd0b-b33c8d7895b9,664,82386,1.3731,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-bfedaba7-c19a-4087-b1af-4d8f31c172b2,668,82566,1.3761,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-84cdaeb3-4282-4471-b9f0-dddbb95eb662,672,82754,1.3792333333333333,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f5cb77ff-e53c-44b0-9297-c49b1b36a834,724,88020,1.467,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-fc4bef8e-1d7f-4af0-835c-29f84c45d3da,910,117194,1.9532333333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-a5a7bbe7-2318-4988-9ecd-7f488954c080,913,117352,1.9558666666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-cff79d5f-564b-483b-8899-30a42f494b0e,917,117509,1.9584833333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-d31d4f1b-7bbf-4630-93e2-8ea990e48c5d,920,117680,1.9613333333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-8a8ab2cf-73e5-4718-9760-2f01ba32a0bb,1021,137174,2.286233333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-7a5b7b66-718d-4cd0-af8b-acda919b20e1,1024,137352,2.2892,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-1c0a40e7-6d00-4637-ab2d-fc5422868bb0,1028,137533,2.2922166666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-fac7085b-4077-41a8-bcf1-b6ada706ac3c,1097,140795,2.3465833333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-e8e3b4c0-6b33-4dac-ade9-37b950c424a1,1100,140953,2.3492166666666665,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-a5228489-42b8-45dc-a9b3-9fa7482b501d,1108,141876,2.3646,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-5aa78ff2-71f5-4de9-9028-60296106a441,1111,142049,2.3674833333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-4f91eaba-7f33-4ab8-a6d5-337b31c02008,1114,142228,2.3704666666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-e9f3e1bb-497c-4ae0-a9f0-95a331895dc2,1301,158818,2.6469666666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-46a94eea-c57b-426c-bc47-1308c20004c1,5839,965438,16.090633333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-00530894-eb4d-48da-94ad-fdfb21eed6b9,5842,965610,16.0935,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-784a739e-cc57-45df-82e3-e745fa92da86,5845,965768,16.096133333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-c5f77e70-4102-4f9d-a6e8-51fdf68cd190,5957,971535,16.19225,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-dd69b200-4e8c-40f9-8848-655949bc1675,5960,971699,16.194983333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-a4fec857-fe6a-4524-8374-4db45c1e3a81,5964,971857,16.197616666666665,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f8c7172f-19e0-45f2-86c3-2f0ae59d9926,6045,980354,16.339233333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-355146c5-0487-4378-b2f2-737f60262729,6049,980692,16.344866666666668,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f0f7e079-fff5-4b97-bebd-7e73bb22cfc3,6176,989250,16.4875,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-19579178-d7a4-4309-8ec9-0b46a48600e5,6179,989430,16.4905,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-6568d1f5-5b20-4732-af42-1724d9d02281,6183,989610,16.4935,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-6627da8e-4cff-47ba-a8c9-e855c95a93fc,6186,989789,16.496483333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-f6151b40-5af4-4e11-850d-ea71e682da63,6189,989970,16.4995,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-77ecb8f0-4327-4f60-88ef-769e54586f8c,11206,1934559,32.24265,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-31207a88-e7ab-47b5-8f90-757764958872,11210,1934741,32.24568333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-5af504e4-09da-4c91-9ff7-eeac4752865d,11277,1936562,32.27603333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-885cf487-4734-445c-90b4-df9a14c33677,11281,1936720,32.278666666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-8d2fc655-f02d-4cc8-b742-2ed439264640,11570,1980904,33.01506666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-a335c6e5-ebba-4fdb-bbc0-40b7166f945b,11737,2012313,33.53855,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-3a52dcba-7b4b-4f40-9595-de3ba321bbbd,11741,2012501,33.54168333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-b0c8ad1f-0dad-4e3f-a120-54a4f854366f,11745,2012890,33.54816666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-f4c86116-50cf-41d7-ac01-bb203cbe05fd,11754,2014360,33.57266666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-47443a11-d9e7-45f3-a35d-d0ac1c9d67dd,11757,2014961,33.582683333333335,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Uriel_Septim_VII,Uriel_Septim_VII,event-7da5c0e4-b5f8-408a-89b7-4298666e811b,12226,2173044,36.2174,invalid_selection_attempted,class-scores-tab,selectedSkills,choice_limit_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-2a672b9e-8b15-4352-9185-573967474086,14820,2660188,44.33646666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-8a36b755-a208-4928-a627-6750c5599135,14823,2660353,44.339216666666665,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Uriel_Septim_VII,Uriel_Septim_VII,event-ed9d545d-cbc8-4213-b1b2-3b42b82ce90f,14826,2660487,44.34145,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Yoloman,Yoloman,event-963773d2-d2ca-421b-8c50-f06e49f87460,701,264506,4.408433333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-f42ab7c6-5a47-4db0-9b33-bb3d698443f8,704,264625,4.410416666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-a6929252-0895-449d-ae74-39a78c8af597,707,264815,4.413583333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-9795699a-a012-4187-babb-1d4a3261a2e6,710,265064,4.4177333333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-c6cb19e3-f0e9-4f33-94b3-41dba70357dd,723,267805,4.463416666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-dd2e429f-0e29-434e-b34e-a1ec20b2f257,748,269783,4.496383333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-1e01f7be-fd24-4edd-b9bb-0a2790fdc7cd,996,287255,4.787583333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Yoloman,Yoloman,event-4c08f4f7-0608-4259-b7ad-7010efa534d6,999,287435,4.790583333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
Yoloman,Yoloman,event-8b764487-7633-4596-a8cb-62d4fbf5d2be,1147,422509,7.041816666666667,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
Yoloman,Yoloman,event-4b8df6c3-a341-4993-b041-47d3ead4182c,1880,621134,10.352233333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-c0f58031-8391-4fc6-952b-a653b7259562,1883,621390,10.3565,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-7862220d-3cad-4273-841c-5c05ceb23c29,2099,635074,10.584566666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-0c55b93b-c049-47eb-b30a-8b730fca4329,2102,635231,10.587183333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-96e9c9f8-daeb-4a86-8f5c-c9def30c1927,2117,636596,10.609933333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-08c80434-f448-40c5-89eb-d74dfbeff9fe,2745,836978,13.949633333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
Yoloman,Yoloman,event-a056e017-db9e-4b07-919f-5933ee95a653,2962,847077,14.11795,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-830d1ac1-d7cb-4c49-8af0-d6f0613c86f6,2966,847429,14.123816666666666,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-03f89bfc-321f-47a4-8e09-12b32f9db106,2969,847589,14.126483333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-1f1e26ac-9a62-48e5-9952-4c91a446fb99,2973,848544,14.1424,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-fe081f99-a586-4f43-9673-ee2e6bb241ba,3393,1002475,16.707916666666666,invalid_selection_attempted,class-scores-tab,,level_max_reached,
Yoloman,Yoloman,event-b3d0f055-3099-4ec6-b281-e560f234c93e,3396,1002654,16.7109,invalid_selection_attempted,class-scores-tab,,level_max_reached,
Yoloman,Yoloman,event-2af92824-7c77-458b-861f-c6df025f24fc,3485,1008329,16.805483333333335,invalid_selection_attempted,class-scores-tab,,level_max_reached,
Yoloman,Yoloman,event-2e59dd80-2ae4-4106-a06a-dbe16c020777,3722,1021923,17.03205,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-d9014b63-f51a-48a6-a194-77147680719b,3725,1022043,17.03405,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-1a7739db-250a-4b63-9a71-80b9604d68cc,3728,1022209,17.036816666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
Yoloman,Yoloman,event-b351aab6-ca68-447b-a5d9-529b0d20e1f9,3847,1044224,17.403733333333335,invalid_selection_attempted,class-scores-tab,,choice_limit_reached,
Yoloman,Yoloman,event-47a3ea93-d9fd-4156-a30e-d79673c85c2c,3871,1048297,17.471616666666666,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-0ead92d2-5a48-498f-8cac-0a25b95a2d37,2517,804173,13.402883333333333,invalid_selection_attempted,class-scores-tab,,level_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2e4508ea-8402-4ec6-a5ae-1d11b52ec474,2616,823864,13.731066666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-750ccc53-429d-4cb2-9123-152ec49c01d5,2622,824650,13.744166666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-de826e61-aa9c-44ac-b3d6-2520713a3e7f,2625,825136,13.752266666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-485180bf-0b91-490f-910f-b5cfa1d54540,2628,825304,13.755066666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-6a4e358c-b35a-459e-8bf9-395bac9758d1,2631,825479,13.757983333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2b84507e-0e84-4cd7-baf2-8e034d3bde2e,2634,825641,13.760683333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-9661352f-eb66-444e-9cf5-592421c46a43,2638,826207,13.770116666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-b8aef91a-673e-4c47-a527-e827a2bcc3d0,2641,826379,13.772983333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2c7c2528-74b3-4e65-964f-4b427b541d70,2644,826560,13.776,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-4de8a5a5-f8cd-4547-afdf-5707ffc4b2f2,2647,826805,13.780083333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-d4143651-7c03-4c5c-8496-3f524b57571d,2817,845484,14.0914,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2c1cb42b-d5d9-4f95-90c8-dcb70a9e51f1,2821,845848,14.097466666666667,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-53ead9d1-f86e-47d2-9591-7c2d05607348,2824,846045,14.10075,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-351cefbb-b505-4528-852e-c1bfcadc10cc,2837,848663,14.144383333333334,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-d7916bb9-d14b-46f9-9ade-728cacbef2c9,2840,848839,14.147316666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2c10f64c-5877-4fe8-819b-71f75794265c,2844,849335,14.155583333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-00a24516-1405-4417-9fa2-557302d192f5,2847,849508,14.158466666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-ed9f5ca5-592b-4741-8db0-5170054c82a1,2850,849680,14.161333333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-3513fd5a-a68f-4f52-9e07-9d428f665a34,2853,849963,14.16605,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-056d8c50-e6a1-4f31-88e2-8eb75b78c6f3,2856,850146,14.1691,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-afcf54ee-6d7e-4c6f-a132-c9fcd6a562eb,2859,850344,14.1724,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-223ccbac-c544-4e67-bb38-a16bbc700848,2953,894015,14.90025,invalid_selection_attempted,character-tab,,skill_already_granted_by_other_source,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-91705257-32df-42bb-a30d-b1f56892a987,2958,894452,14.907533333333333,invalid_selection_attempted,character-tab,,skill_already_granted_by_other_source,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-94ac8f4b-d373-4127-b5f0-cf90a887bf35,3020,917980,15.299666666666667,invalid_selection_attempted,character-tab,,skill_already_granted_by_other_source,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-f48ef75d-2960-4d27-b16f-140332311724,3270,978857,16.314283333333332,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-a4b1b132-3905-420d-b2cb-8da1bfde841a,3878,1300011,21.66685,invalid_selection_attempted,class-scores-tab,,choice_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-d61a14b3-a1f5-4725-a41f-548f887ae23f,3884,1300283,21.671383333333335,invalid_selection_attempted,class-scores-tab,,choice_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-6c04dca9-db00-4f1a-b0bd-64aef6b20e8c,5532,1596095,26.601583333333334,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-ce440a55-fd93-48ba-a6cf-521cec7589b1,9435,2135856,35.5976,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-03c6fe7b-3685-46d1-a4f7-bf872a90a683,9452,2137107,35.61845,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-10c56d6f-a9af-47dd-baf9-3a27b8deea0a,9455,2137280,35.62133333333333,invalid_selection_attempted,spellsAbilities,,party_slot_empty,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-7619b3ad-552e-495c-a2d2-79746309841e,9915,2282927,38.04878333333333,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-2059e5fe-9914-4e6b-8902-dad748e95a43,9923,2283834,38.0639,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-0e72d79d-9c86-4a8c-943b-2752b8add06f,9927,2284000,38.06666666666667,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-3662b5e4-f945-480d-9708-277ef26bc5bd,9932,2284324,38.072066666666665,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-9cd864e0-642c-4c24-9a2c-9d60f78bc744,9937,2284624,38.07706666666667,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-90b977dd-eddb-490c-a9ac-f5fc4815129d,10386,2420127,40.33545,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-ea23080d-ad20-4ad9-b55c-1c73c20cc8c4,10389,2420294,40.338233333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-beeaa616-32c7-4480-8ca1-085c296ac47a,10557,2437919,40.63198333333333,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-7e09522d-5d2c-41bc-9c02-d8c0086509d8,10560,2438082,40.6347,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-a2c36f06-61c7-474e-a2a6-3047d62a1e5f,12495,2885282,48.088033333333335,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-48662e3a-ff0b-4fb2-8763-17fbf47338c2,12588,2895382,48.256366666666665,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-9a2e07dd-11e7-44cc-b9fc-b1e74482b0a8,12591,2895537,48.25895,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-efc01e3f-4ba9-4389-ba8e-ed95bc0c538e,12594,2895697,48.26161666666667,invalid_selection_attempted,class-scores-tab,,not_enough_point_buy_points,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-bf935f27-4cb2-41c3-be95-6ab6b21a69da,13346,3092270,51.53783333333333,invalid_selection_attempted,spells-abilities-tab,,feature_is_fixed,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-a8900354-873b-4710-a79e-2b0668755dd1,16134,3808235,63.47058333333333,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpya2p1q-46ef0b,participant-mpya2p1q-46ef0b,event-b56a2b09-803f-4e36-bb5d-64b002beb6b2,16154,3812683,63.544716666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_min_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-ebf4856b-7926-492a-81e4-eff764ef2a5a,1258,603974,10.066233333333333,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-2749c5ac-3ad1-4dc3-aeb8-c30c6f82fa3b,1262,605003,10.083383333333334,invalid_selection_attempted,character-tab,,human_extra_skill_limit_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-61f0729b-d504-4c5d-8f73-a64bc1ed1f33,1272,607689,10.12815,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-01d2de1b-2906-44a9-a1b3-df89648c84bd,1276,608613,10.14355,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-c829fdb6-e84d-4da3-8141-ad41cede004a,1280,611488,10.191466666666667,invalid_selection_attempted,character-tab,,class_skill_limit_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-606b8f9e-a8da-42c3-bc48-28b573afb411,1533,655129,10.918816666666666,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-e8adc58c-5469-4dc9-86ce-021c363ce949,1536,655268,10.921133333333334,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
participant-mpzu7yfi-18b55e,participant-mpzu7yfi-18b55e,event-597dd5ed-45cd-4a62-ba5f-0f3eff951d79,1539,655407,10.92345,invalid_selection_attempted,class-scores-tab,,point_buy_score_max_reached,
